granularity,period,factor,return,percentile,rank,is_best
week,2026-W09,alpha101/alpha_055,-0.07436,0.6287,17,0
week,2026-W09,gtja191/alpha_092,-0.08264,0.6078,18,0
week,2026-W09,gtja191/alpha_016,-0.07529,0.605,19,0
week,2026-W09,qlib158/cntn5,-0.0891,0.5835,20,0
week,2026-W09,gtja191/alpha_001,-0.08756,0.5817,21,0
week,2026-W09,qlib158/vma10,-0.09422,0.5655,22,0
week,2026-W09,qlib158/vsumn60,-0.09433,0.5635,23,0
week,2026-W09,alpha101/alpha_023,-0.09077,0.5603,24,0
week,2026-W09,alpha101/alpha_002,-0.09613,0.5555,25,0
week,2026-W09,gtja191/alpha_048,-0.09668,0.5497,26,0
week,2026-W09,qlib158/vma60,-0.09664,0.5481,27,0
week,2026-W09,gtja191/alpha_168,-0.10037,0.5291,28,0
week,2026-W09,alpha101/alpha_069,-0.10081,0.5241,29,0
week,2026-W09,gtja191/alpha_157,-0.09827,0.5208,30,0
week,2026-W09,alpha101/alpha_067,-0.10443,0.5123,31,0
week,2026-W09,qlib158/vsumn20,-0.10484,0.5041,32,0
week,2026-W09,qlib158/vsumn5,-0.10674,0.5004,33,0
week,2026-W09,qlib158/vsumn30,-0.1084,0.4934,34,0
week,2026-W09,alpha101/alpha_084,-0.10711,0.492,35,0
week,2026-W09,gtja191/alpha_041,-0.10829,0.4856,36,0
week,2026-W09,alpha101/alpha_016,-0.1038,0.4655,37,0
week,2026-W09,qlib158/ma10,-0.15179,0.2624,38,0
week,2026-W10,alpha101/alpha_069,-0.00211,0.7778,1,1
week,2026-W10,alpha101/alpha_019,0.00278,0.7685,2,0
week,2026-W10,gtja191/alpha_041,-0.01336,0.7379,3,0
week,2026-W10,gtja191/alpha_016,-0.01583,0.7257,4,0
week,2026-W10,gtja191/alpha_026,-0.02658,0.7009,5,0
week,2026-W10,gtja191/alpha_025,-0.02518,0.6997,6,0
week,2026-W10,qlib158/min10,-0.02632,0.6785,7,0
week,2026-W10,gtja191/alpha_008,-0.03844,0.6618,8,0
week,2026-W10,gtja191/alpha_090,-0.03779,0.6591,9,0
week,2026-W10,qlib158/vsumn30,-0.04105,0.6444,10,0
week,2026-W10,gtja191/alpha_048,-0.03404,0.6426,11,0
week,2026-W10,alpha101/alpha_027,-0.04415,0.6359,12,0
week,2026-W10,gtja191/alpha_006,-0.04226,0.6322,13,0
week,2026-W10,qlib158/vsumn20,-0.04576,0.6311,14,0
week,2026-W10,alpha101/alpha_015,-0.04784,0.6167,15,0
week,2026-W10,alpha101/alpha_067,-0.0494,0.611,16,0
week,2026-W10,qlib158/cntn5,-0.05021,0.6108,17,0
week,2026-W10,alpha101/alpha_088,-0.04804,0.6104,18,0
week,2026-W10,qlib158/vsumn60,-0.04883,0.6037,19,0
week,2026-W10,gtja191/alpha_001,-0.05204,0.6018,20,0
week,2026-W10,gtja191/alpha_168,-0.04648,0.5954,21,0
week,2026-W10,alpha101/alpha_084,-0.05425,0.5921,22,0
week,2026-W10,gtja191/alpha_037,-0.05414,0.5888,23,0
week,2026-W10,qlib158/vma10,-0.05005,0.5809,24,0
week,2026-W10,alpha101/alpha_023,-0.03642,0.5784,25,0
week,2026-W10,alpha101/alpha_026,-0.05772,0.5581,26,0
week,2026-W10,alpha101/alpha_044,-0.05927,0.5565,27,0
week,2026-W10,alpha101/alpha_024,-0.05644,0.5488,28,0
week,2026-W10,alpha101/alpha_055,-0.06106,0.5477,29,0
week,2026-W10,qlib158/vma60,-0.06412,0.5406,30,0
week,2026-W10,alpha101/alpha_002,-0.06757,0.5214,31,0
week,2026-W10,alpha101/alpha_080,-0.06449,0.5212,32,0
week,2026-W10,alpha101/alpha_004,-0.06728,0.5191,33,0
week,2026-W10,gtja191/alpha_157,-0.06669,0.5099,34,0
week,2026-W10,qlib158/ma10,-0.077,0.4577,35,0
week,2026-W10,qlib158/vsumn5,-0.08519,0.4426,36,0
week,2026-W10,alpha101/alpha_016,-0.08319,0.4349,37,0
week,2026-W10,gtja191/alpha_092,-0.08784,0.4143,38,0
week,2026-W11,alpha101/alpha_024,0.01445,0.821,1,1
week,2026-W11,gtja191/alpha_026,0.01068,0.7967,2,0
week,2026-W11,gtja191/alpha_025,0.00608,0.7938,3,0
week,2026-W11,gtja191/alpha_008,0.00403,0.785,4,0
week,2026-W11,alpha101/alpha_067,-0.00558,0.7763,5,0
week,2026-W11,alpha101/alpha_069,-0.00388,0.7661,6,0
week,2026-W11,gtja191/alpha_041,-0.00825,0.7628,7,0
week,2026-W11,alpha101/alpha_084,-0.0113,0.7521,8,0
week,2026-W11,alpha101/alpha_019,-0.00636,0.7065,9,0
week,2026-W11,alpha101/alpha_026,-0.02685,0.7048,10,0
week,2026-W11,gtja191/alpha_037,-0.00439,0.702,11,0
week,2026-W11,qlib158/vsumn60,-0.03005,0.6975,12,0
week,2026-W11,gtja191/alpha_157,-0.02864,0.682,13,0
week,2026-W11,alpha101/alpha_004,-0.03631,0.6657,14,0
week,2026-W11,alpha101/alpha_027,-0.03466,0.6646,15,0
week,2026-W11,qlib158/min10,-0.04477,0.6326,16,0
week,2026-W11,gtja191/alpha_006,-0.04408,0.631,17,0
week,2026-W11,alpha101/alpha_080,-0.04588,0.63,18,0
week,2026-W11,alpha101/alpha_023,-0.02915,0.6157,19,0
week,2026-W11,alpha101/alpha_088,-0.04852,0.615,20,0
week,2026-W11,gtja191/alpha_092,-0.04456,0.6123,21,0
week,2026-W11,alpha101/alpha_002,-0.04845,0.6074,22,0
week,2026-W11,gtja191/alpha_001,-0.04864,0.6023,23,0
week,2026-W11,qlib158/ma10,-0.04298,0.601,24,0
week,2026-W11,gtja191/alpha_090,-0.0527,0.5905,25,0
week,2026-W11,qlib158/vma60,-0.05366,0.5836,26,0
week,2026-W11,alpha101/alpha_015,-0.04923,0.5825,27,0
week,2026-W11,qlib158/vma10,-0.05425,0.5734,28,0
week,2026-W11,alpha101/alpha_055,-0.05434,0.5696,29,0
week,2026-W11,alpha101/alpha_016,-0.05688,0.5641,30,0
week,2026-W11,qlib158/vsumn20,-0.0558,0.5565,31,0
week,2026-W11,gtja191/alpha_048,-0.05944,0.54,32,0
week,2026-W11,gtja191/alpha_168,-0.06312,0.5279,33,0
week,2026-W11,qlib158/cntn5,-0.06453,0.5001,34,0
week,2026-W11,alpha101/alpha_044,-0.07161,0.4669,35,0
week,2026-W11,gtja191/alpha_016,-0.07363,0.459,36,0
week,2026-W11,qlib158/vsumn30,-0.07385,0.4584,37,0
week,2026-W11,qlib158/vsumn5,-0.07674,0.438,38,0
week,2026-W12,alpha101/alpha_019,0.16737,0.8712,1,1
week,2026-W12,gtja191/alpha_025,0.08254,0.8293,2,0
week,2026-W12,gtja191/alpha_037,0.08823,0.8191,3,0
week,2026-W12,alpha101/alpha_024,0.06949,0.8054,4,0
week,2026-W12,gtja191/alpha_008,0.06957,0.8005,5,0
week,2026-W12,gtja191/alpha_026,0.06519,0.7812,6,0
week,2026-W12,alpha101/alpha_023,0.05592,0.7774,7,0
week,2026-W12,alpha101/alpha_069,0.04471,0.7313,8,0
week,2026-W12,gtja191/alpha_041,0.04062,0.7151,9,0
week,2026-W12,gtja191/alpha_157,0.04993,0.7065,10,0
week,2026-W12,alpha101/alpha_084,0.02622,0.6987,11,0
week,2026-W12,alpha101/alpha_055,0.02552,0.6948,12,0
week,2026-W12,gtja191/alpha_090,0.02578,0.6887,13,0
week,2026-W12,alpha101/alpha_002,0.01406,0.6432,14,0
week,2026-W12,alpha101/alpha_016,0.0339,0.6344,15,0
week,2026-W12,gtja191/alpha_092,0.00656,0.6125,16,0
week,2026-W12,alpha101/alpha_015,0.00412,0.604,17,0
week,2026-W12,qlib158/vsumn60,0.00301,0.5974,18,0
week,2026-W12,qlib158/cntn5,0.00015,0.5961,19,0
week,2026-W12,alpha101/alpha_004,-0.00013,0.588,20,0
week,2026-W12,gtja191/alpha_168,0.01438,0.5846,21,0
week,2026-W12,alpha101/alpha_026,0.00321,0.5765,22,0
week,2026-W12,qlib158/vma60,0.00203,0.5709,23,0
week,2026-W12,gtja191/alpha_016,-0.00625,0.5576,24,0
week,2026-W12,gtja191/alpha_048,-0.01001,0.5476,25,0
week,2026-W12,alpha101/alpha_067,-0.00947,0.545,26,0
week,2026-W12,qlib158/ma10,-0.00841,0.5374,27,0
week,2026-W12,alpha101/alpha_044,-0.00939,0.5312,28,0
week,2026-W12,alpha101/alpha_080,-0.00964,0.5256,29,0
week,2026-W12,qlib158/vsumn30,-0.01254,0.5238,30,0
week,2026-W12,qlib158/vsumn5,-0.01844,0.5013,31,0
week,2026-W12,qlib158/vma10,-0.00165,0.5002,32,0
week,2026-W12,alpha101/alpha_088,-0.02054,0.4898,33,0
week,2026-W12,qlib158/vsumn20,-0.02444,0.4638,34,0
week,2026-W12,gtja191/alpha_001,-0.02338,0.45,35,0
week,2026-W12,alpha101/alpha_027,-0.03244,0.4171,36,0
week,2026-W12,qlib158/min10,-0.03352,0.4126,37,0
week,2026-W12,gtja191/alpha_006,-0.03908,0.3781,38,0
week,2026-W13,alpha101/alpha_019,0.20463,0.8635,1,1
week,2026-W13,alpha101/alpha_024,0.17668,0.8433,2,0
week,2026-W13,alpha101/alpha_069,0.13022,0.7603,3,0
week,2026-W13,qlib158/ma10,0.11053,0.7223,4,0
week,2026-W13,gtja191/alpha_025,0.11135,0.722,5,0
week,2026-W13,gtja191/alpha_037,0.11149,0.7135,6,0
week,2026-W13,alpha101/alpha_023,0.12427,0.7123,7,0
week,2026-W13,gtja191/alpha_001,0.10168,0.6992,8,0
week,2026-W13,gtja191/alpha_041,0.11132,0.6956,9,0
week,2026-W13,alpha101/alpha_080,0.0989,0.6941,10,0
week,2026-W13,alpha101/alpha_084,0.0933,0.6878,11,0
week,2026-W13,gtja191/alpha_026,0.10125,0.6758,12,0
week,2026-W13,gtja191/alpha_008,0.0884,0.6688,13,0
week,2026-W13,alpha101/alpha_015,0.09038,0.6658,14,0
week,2026-W13,gtja191/alpha_157,0.08474,0.6462,15,0
week,2026-W13,gtja191/alpha_092,0.10384,0.6429,16,0
week,2026-W13,gtja191/alpha_016,0.07757,0.6349,17,0
week,2026-W13,alpha101/alpha_002,0.07217,0.6199,18,0
week,2026-W13,qlib158/vma60,0.08025,0.6156,19,0
week,2026-W13,qlib158/min10,0.06795,0.5884,20,0
week,2026-W13,alpha101/alpha_004,0.07584,0.5877,21,0
week,2026-W13,gtja191/alpha_090,0.07006,0.5866,22,0
week,2026-W13,alpha101/alpha_026,0.05938,0.5749,23,0
week,2026-W13,alpha101/alpha_016,0.05865,0.5716,24,0
week,2026-W13,qlib158/vsumn20,0.05646,0.5646,25,0
week,2026-W13,alpha101/alpha_067,0.06259,0.5445,26,0
week,2026-W13,qlib158/vma10,0.05446,0.5373,27,0
week,2026-W13,alpha101/alpha_055,0.0496,0.5227,28,0
week,2026-W13,gtja191/alpha_168,0.05,0.5174,29,0
week,2026-W13,alpha101/alpha_044,0.03812,0.4912,30,0
week,2026-W13,qlib158/vsumn30,0.03907,0.4906,31,0
week,2026-W13,gtja191/alpha_048,0.04314,0.4832,32,0
week,2026-W13,qlib158/cntn5,0.0306,0.4511,33,0
week,2026-W13,alpha101/alpha_088,0.02749,0.4353,34,0
week,2026-W13,qlib158/vsumn60,0.01825,0.386,35,0
week,2026-W13,qlib158/vsumn5,0.0074,0.3395,36,0
week,2026-W13,gtja191/alpha_006,0.00329,0.3179,37,0
week,2026-W13,alpha101/alpha_027,0.00237,0.3135,38,0
week,2026-W14,alpha101/alpha_023,0.31495,0.9285,1,1
week,2026-W14,alpha101/alpha_024,0.23133,0.8721,2,0
week,2026-W14,gtja191/alpha_037,0.20407,0.8471,3,0
week,2026-W14,gtja191/alpha_026,0.18401,0.8244,4,0
week,2026-W14,gtja191/alpha_008,0.17623,0.8103,5,0
week,2026-W14,alpha101/alpha_069,0.16991,0.8034,6,0
week,2026-W14,alpha101/alpha_019,0.15534,0.7796,7,0
week,2026-W14,alpha101/alpha_084,0.16013,0.7692,8,0
week,2026-W14,gtja191/alpha_025,0.15196,0.7669,9,0
week,2026-W14,qlib158/ma10,0.12199,0.7323,10,0
week,2026-W14,gtja191/alpha_041,0.13135,0.7192,11,0
week,2026-W14,gtja191/alpha_157,0.10947,0.6852,12,0
week,2026-W14,gtja191/alpha_092,0.09686,0.6697,13,0
week,2026-W14,gtja191/alpha_048,0.09104,0.6461,14,0
week,2026-W14,alpha101/alpha_026,0.09466,0.6439,15,0
week,2026-W14,qlib158/vma10,0.08753,0.6165,16,0
week,2026-W14,alpha101/alpha_044,0.07772,0.5874,17,0
week,2026-W14,alpha101/alpha_067,0.06467,0.5806,18,0
week,2026-W14,qlib158/cntn5,0.06593,0.5774,19,0
week,2026-W14,gtja191/alpha_168,0.07241,0.5731,20,0
week,2026-W14,qlib158/vsumn20,0.06925,0.5617,21,0
week,2026-W14,qlib158/vsumn60,0.05848,0.5523,22,0
week,2026-W14,alpha101/alpha_016,0.05388,0.5479,23,0
week,2026-W14,qlib158/vma60,0.06052,0.543,24,0
week,2026-W14,alpha101/alpha_002,0.04993,0.5281,25,0
week,2026-W14,alpha101/alpha_055,0.04852,0.5176,26,0
week,2026-W14,alpha101/alpha_015,0.04482,0.4991,27,0
week,2026-W14,gtja191/alpha_016,0.04244,0.4886,28,0
week,2026-W14,qlib158/min10,0.03827,0.484,29,0
week,2026-W14,gtja191/alpha_001,0.04069,0.4762,30,0
week,2026-W14,qlib158/vsumn5,0.03657,0.4549,31,0
week,2026-W14,gtja191/alpha_090,0.03983,0.4391,32,0
week,2026-W14,alpha101/alpha_088,0.02276,0.4341,33,0
week,2026-W14,alpha101/alpha_004,0.02876,0.4278,34,0
week,2026-W14,qlib158/vsumn30,0.02125,0.4138,35,0
week,2026-W14,alpha101/alpha_080,0.01028,0.3696,36,0
week,2026-W14,gtja191/alpha_006,0.00024,0.3371,37,0
week,2026-W14,alpha101/alpha_027,-0.00175,0.3288,38,0
week,2026-W15,gtja191/alpha_037,0.19198,0.7696,1,1
week,2026-W15,gtja191/alpha_157,0.14515,0.7175,2,0
week,2026-W15,alpha101/alpha_019,0.14141,0.7099,3,0
week,2026-W15,qlib158/ma10,0.14229,0.7043,4,0
week,2026-W15,qlib158/vma10,0.14587,0.6823,5,0
week,2026-W15,gtja191/alpha_168,0.12564,0.6388,6,0
week,2026-W15,gtja191/alpha_041,0.11796,0.6305,7,0
week,2026-W15,gtja191/alpha_016,0.10483,0.6302,8,0
week,2026-W15,qlib158/vsumn60,0.10028,0.6239,9,0
week,2026-W15,alpha101/alpha_088,0.10498,0.6207,10,0
week,2026-W15,alpha101/alpha_044,0.09822,0.6193,11,0
week,2026-W15,alpha101/alpha_069,0.10469,0.6184,12,0
week,2026-W15,alpha101/alpha_015,0.10964,0.6148,13,0
week,2026-W15,gtja191/alpha_090,0.09604,0.6123,14,0
week,2026-W15,qlib158/vsumn5,0.09365,0.6047,15,0
week,2026-W15,qlib158/vma60,0.09454,0.6045,16,0
week,2026-W15,qlib158/vsumn20,0.093,0.6031,17,0
week,2026-W15,gtja191/alpha_025,0.09078,0.5898,18,0
week,2026-W15,alpha101/alpha_026,0.08431,0.5792,19,0
week,2026-W15,alpha101/alpha_016,0.08477,0.5735,20,0
week,2026-W15,qlib158/min10,0.08377,0.5641,21,0
week,2026-W15,gtja191/alpha_092,0.0857,0.5634,22,0
week,2026-W15,gtja191/alpha_026,0.09253,0.5603,23,0
week,2026-W15,gtja191/alpha_008,0.09703,0.5575,24,0
week,2026-W15,alpha101/alpha_084,0.07934,0.5483,25,0
week,2026-W15,alpha101/alpha_067,0.07271,0.5279,26,0
week,2026-W15,alpha101/alpha_024,0.07429,0.5189,27,0
week,2026-W15,alpha101/alpha_002,0.06408,0.5104,28,0
week,2026-W15,qlib158/cntn5,0.06373,0.5012,29,0
week,2026-W15,qlib158/vsumn30,0.05992,0.4961,30,0
week,2026-W15,alpha101/alpha_055,0.0554,0.4889,31,0
week,2026-W15,gtja191/alpha_048,0.05017,0.4588,32,0
week,2026-W15,alpha101/alpha_080,0.05506,0.4555,33,0
week,2026-W15,gtja191/alpha_001,0.0391,0.4289,34,0
week,2026-W15,alpha101/alpha_023,0.01371,0.3403,35,0
week,2026-W15,alpha101/alpha_004,0.01382,0.3395,36,0
week,2026-W15,gtja191/alpha_006,0.00893,0.3215,37,0
week,2026-W15,alpha101/alpha_027,0.00772,0.3171,38,0
week,2026-W16,alpha101/alpha_023,0.1488,0.774,1,1
week,2026-W16,alpha101/alpha_016,0.12464,0.7533,2,0
week,2026-W16,alpha101/alpha_024,0.118,0.7108,3,0
week,2026-W16,alpha101/alpha_055,0.09535,0.6927,4,0
week,2026-W16,alpha101/alpha_015,0.0871,0.6756,5,0
week,2026-W16,gtja191/alpha_092,0.08021,0.6592,6,0
week,2026-W16,qlib158/vma60,0.08998,0.65,7,0
week,2026-W16,alpha101/alpha_069,0.0783,0.6404,8,0
week,2026-W16,qlib158/ma10,0.06621,0.6239,9,0
week,2026-W16,gtja191/alpha_048,0.06543,0.6229,10,0
week,2026-W16,qlib158/vsumn60,0.06059,0.6197,11,0
week,2026-W16,gtja191/alpha_090,0.05852,0.6089,12,0
week,2026-W16,alpha101/alpha_019,0.05549,0.599,13,0
week,2026-W16,alpha101/alpha_067,0.05173,0.5966,14,0
week,2026-W16,gtja191/alpha_041,0.06793,0.5892,15,0
week,2026-W16,alpha101/alpha_044,0.05065,0.5884,16,0
week,2026-W16,gtja191/alpha_016,0.04436,0.5762,17,0
week,2026-W16,alpha101/alpha_026,0.04097,0.5623,18,0
week,2026-W16,alpha101/alpha_002,0.03914,0.5621,19,0
week,2026-W16,gtja191/alpha_008,0.03342,0.5415,20,0
week,2026-W16,gtja191/alpha_001,0.03806,0.5384,21,0
week,2026-W16,gtja191/alpha_168,0.02539,0.5146,22,0
week,2026-W16,gtja191/alpha_037,0.01938,0.4971,23,0
week,2026-W16,qlib158/vsumn30,0.00752,0.4673,24,0
week,2026-W16,alpha101/alpha_080,0.00563,0.4564,25,0
week,2026-W16,alpha101/alpha_084,0.01175,0.4514,26,0
week,2026-W16,gtja191/alpha_026,0.00524,0.4487,27,0
week,2026-W16,gtja191/alpha_157,0.00079,0.4284,28,0
week,2026-W16,alpha101/alpha_088,-0.01095,0.4057,29,0
week,2026-W16,qlib158/vsumn20,-0.01699,0.3888,30,0
week,2026-W16,alpha101/alpha_027,-0.01771,0.3842,31,0
week,2026-W16,qlib158/min10,-0.01812,0.3728,32,0
week,2026-W16,qlib158/vma10,-0.02489,0.3559,33,0
week,2026-W16,alpha101/alpha_004,-0.02731,0.3484,34,0
week,2026-W16,gtja191/alpha_025,-0.03009,0.347,35,0
week,2026-W16,gtja191/alpha_006,-0.03165,0.333,36,0
week,2026-W16,qlib158/cntn5,-0.04138,0.297,37,0
week,2026-W16,qlib158/vsumn5,-0.05081,0.2654,38,0
week,2026-W17,alpha101/alpha_015,0.03946,0.6687,1,1
week,2026-W17,gtja191/alpha_001,0.04275,0.6607,2,0
week,2026-W17,alpha101/alpha_024,0.06824,0.6547,3,0
week,2026-W17,gtja191/alpha_041,0.03217,0.6479,4,0
week,2026-W17,alpha101/alpha_019,0.03151,0.646,5,0
week,2026-W17,alpha101/alpha_067,0.02536,0.6264,6,0
week,2026-W17,alpha101/alpha_023,0.03737,0.6204,7,0
week,2026-W17,alpha101/alpha_044,0.0208,0.6129,8,0
week,2026-W17,alpha101/alpha_026,0.01403,0.6081,9,0
week,2026-W17,alpha101/alpha_055,0.01534,0.5984,10,0
week,2026-W17,alpha101/alpha_016,0.03101,0.5976,11,0
week,2026-W17,alpha101/alpha_002,0.01049,0.5888,12,0
week,2026-W17,gtja191/alpha_016,0.00452,0.577,13,0
week,2026-W17,gtja191/alpha_037,0.03897,0.5639,14,0
week,2026-W17,gtja191/alpha_008,-0.00125,0.5432,15,0
week,2026-W17,gtja191/alpha_092,-0.00511,0.5417,16,0
week,2026-W17,qlib158/vsumn60,-0.01694,0.5173,17,0
week,2026-W17,gtja191/alpha_090,-0.01319,0.5157,18,0
week,2026-W17,qlib158/vsumn30,-0.01666,0.5155,19,0
week,2026-W17,alpha101/alpha_084,-0.01154,0.4934,20,0
week,2026-W17,gtja191/alpha_025,-0.02208,0.4882,21,0
week,2026-W17,alpha101/alpha_027,-0.03271,0.4777,22,0
week,2026-W17,gtja191/alpha_006,-0.03145,0.4771,23,0
week,2026-W17,qlib158/min10,-0.02725,0.4766,24,0
week,2026-W17,alpha101/alpha_088,-0.03512,0.4646,25,0
week,2026-W17,alpha101/alpha_004,-0.03668,0.4633,26,0
week,2026-W17,qlib158/vsumn5,-0.03742,0.456,27,0
week,2026-W17,gtja191/alpha_026,-0.02278,0.4547,28,0
week,2026-W17,qlib158/vsumn20,-0.04035,0.4464,29,0
week,2026-W17,alpha101/alpha_069,-0.04,0.4417,30,0
week,2026-W17,alpha101/alpha_080,-0.04423,0.4348,31,0
week,2026-W17,gtja191/alpha_157,-0.04238,0.4267,32,0
week,2026-W17,qlib158/cntn5,-0.05651,0.3938,33,0
week,2026-W17,qlib158/vma10,-0.06724,0.3579,34,0
week,2026-W17,gtja191/alpha_048,-0.08114,0.3186,35,0
week,2026-W17,qlib158/vma60,-0.09121,0.289,36,0
week,2026-W17,qlib158/ma10,-0.08898,0.2776,37,0
week,2026-W17,gtja191/alpha_168,-0.09454,0.269,38,0
week,2026-W18,gtja191/alpha_026,0.16186,0.8788,1,1
week,2026-W18,gtja191/alpha_037,0.1571,0.8749,2,0
week,2026-W18,alpha101/alpha_023,0.15528,0.8708,3,0
week,2026-W18,gtja191/alpha_008,0.14846,0.8659,4,0
week,2026-W18,alpha101/alpha_024,0.15394,0.8628,5,0
week,2026-W18,alpha101/alpha_019,0.0953,0.8067,6,0
week,2026-W18,gtja191/alpha_025,0.07865,0.7846,7,0
week,2026-W18,qlib158/vma10,0.06967,0.7804,8,0
week,2026-W18,alpha101/alpha_069,0.06707,0.7452,9,0
week,2026-W18,alpha101/alpha_016,0.03526,0.736,10,0
week,2026-W18,gtja191/alpha_168,0.0177,0.7016,11,0
week,2026-W18,gtja191/alpha_041,0.02676,0.6814,12,0
week,2026-W18,gtja191/alpha_006,0.00602,0.675,13,0
week,2026-W18,alpha101/alpha_002,0.00598,0.6744,14,0
week,2026-W18,alpha101/alpha_027,-0.00121,0.6622,15,0
week,2026-W18,alpha101/alpha_067,-0.01344,0.63,16,0
week,2026-W18,alpha101/alpha_055,-0.00612,0.6206,17,0
week,2026-W18,qlib158/vsumn20,-0.02176,0.6095,18,0
week,2026-W18,qlib158/vma60,-0.02168,0.5853,19,0
week,2026-W18,alpha101/alpha_004,-0.03495,0.5694,20,0
week,2026-W18,alpha101/alpha_084,-0.0342,0.5686,21,0
week,2026-W18,qlib158/vsumn5,-0.01748,0.5596,22,0
week,2026-W18,alpha101/alpha_015,-0.03249,0.5569,23,0
week,2026-W18,alpha101/alpha_080,-0.04722,0.5355,24,0
week,2026-W18,gtja191/alpha_016,-0.045,0.5214,25,0
week,2026-W18,qlib158/vsumn60,-0.05018,0.5209,26,0
week,2026-W18,alpha101/alpha_026,-0.04973,0.516,27,0
week,2026-W18,gtja191/alpha_001,-0.05133,0.5078,28,0
week,2026-W18,gtja191/alpha_092,-0.05102,0.4957,29,0
week,2026-W18,alpha101/alpha_088,-0.05808,0.4898,30,0
week,2026-W18,qlib158/cntn5,-0.06033,0.4774,31,0
week,2026-W18,gtja191/alpha_048,-0.06604,0.4617,32,0
week,2026-W18,gtja191/alpha_090,-0.0714,0.4373,33,0
week,2026-W18,qlib158/vsumn30,-0.07918,0.3981,34,0
week,2026-W18,gtja191/alpha_157,-0.08161,0.3932,35,0
week,2026-W18,alpha101/alpha_044,-0.08212,0.3884,36,0
week,2026-W18,qlib158/min10,-0.08346,0.3847,37,0
week,2026-W18,qlib158/ma10,-0.10359,0.3008,38,0
week,2026-W19,gtja191/alpha_037,0.1278,0.8978,1,1
week,2026-W19,alpha101/alpha_019,0.05937,0.816,2,0
week,2026-W19,qlib158/vma10,0.05072,0.8134,3,0
week,2026-W19,gtja191/alpha_168,0.04753,0.8094,4,0
week,2026-W19,alpha101/alpha_023,0.02517,0.8003,5,0
week,2026-W19,qlib158/vma60,-0.00059,0.7591,6,0
week,2026-W19,gtja191/alpha_006,-0.00893,0.7557,7,0
week,2026-W19,alpha101/alpha_027,-0.0147,0.7461,8,0
week,2026-W19,alpha101/alpha_015,-0.01371,0.7401,9,0
week,2026-W19,alpha101/alpha_067,-0.02486,0.7209,10,0
week,2026-W19,alpha101/alpha_004,-0.02948,0.7188,11,0
week,2026-W19,gtja191/alpha_025,0.01345,0.7101,12,0
week,2026-W19,alpha101/alpha_080,-0.03888,0.7003,13,0
week,2026-W19,qlib158/vsumn5,-0.03916,0.6928,14,0
week,2026-W19,gtja191/alpha_092,-0.04281,0.6916,15,0
week,2026-W19,alpha101/alpha_055,-0.04223,0.6822,16,0
week,2026-W19,qlib158/cntn5,-0.05252,0.6554,17,0
week,2026-W19,gtja191/alpha_001,-0.06162,0.6451,18,0
week,2026-W19,alpha101/alpha_002,-0.05117,0.6424,19,0
week,2026-W19,alpha101/alpha_024,-0.03868,0.603,20,0
week,2026-W19,qlib158/min10,-0.07402,0.6028,21,0
week,2026-W19,alpha101/alpha_088,-0.07558,0.6017,22,0
week,2026-W19,gtja191/alpha_026,-0.06458,0.5474,23,0
week,2026-W19,alpha101/alpha_084,-0.09125,0.5457,24,0
week,2026-W19,alpha101/alpha_016,-0.06861,0.5449,25,0
week,2026-W19,gtja191/alpha_157,-0.0742,0.5412,26,0
week,2026-W19,qlib158/vsumn60,-0.096,0.5291,27,0
week,2026-W19,qlib158/vsumn20,-0.09496,0.5277,28,0
week,2026-W19,gtja191/alpha_008,-0.07078,0.5237,29,0
week,2026-W19,gtja191/alpha_090,-0.09591,0.5224,30,0
week,2026-W19,gtja191/alpha_016,-0.09756,0.522,31,0
week,2026-W19,gtja191/alpha_041,-0.08219,0.5004,32,0
week,2026-W19,alpha101/alpha_026,-0.10459,0.495,33,0
week,2026-W19,alpha101/alpha_044,-0.10464,0.4932,34,0
week,2026-W19,alpha101/alpha_069,-0.09308,0.4916,35,0
week,2026-W19,qlib158/vsumn30,-0.12304,0.4163,36,0
week,2026-W19,gtja191/alpha_048,-0.12618,0.4014,37,0
week,2026-W19,qlib158/ma10,-0.14815,0.2975,38,0
week,2026-W20,alpha101/alpha_027,-0.02455,0.799,1,1
week,2026-W20,alpha101/alpha_004,-0.04,0.7696,2,0
week,2026-W20,alpha101/alpha_016,-0.02532,0.7603,3,0
week,2026-W20,gtja191/alpha_037,-0.04251,0.7597,4,0
week,2026-W20,gtja191/alpha_006,-0.04736,0.7579,5,0
week,2026-W20,alpha101/alpha_067,-0.05423,0.7379,6,0
week,2026-W20,gtja191/alpha_001,-0.05299,0.7308,7,0
week,2026-W20,alpha101/alpha_019,-0.05682,0.6914,8,0
week,2026-W20,qlib158/vma10,-0.06846,0.6912,9,0
week,2026-W20,gtja191/alpha_041,-0.0711,0.6908,10,0
week,2026-W20,alpha101/alpha_069,-0.07066,0.6771,11,0
week,2026-W20,gtja191/alpha_090,-0.08144,0.6752,12,0
week,2026-W20,alpha101/alpha_044,-0.07215,0.675,13,0
week,2026-W20,gtja191/alpha_168,-0.07507,0.6712,14,0
week,2026-W20,alpha101/alpha_088,-0.08358,0.6675,15,0
week,2026-W20,gtja191/alpha_016,-0.08739,0.649,16,0
week,2026-W20,alpha101/alpha_023,-0.08305,0.6452,17,0
week,2026-W20,alpha101/alpha_002,-0.08759,0.645,18,0
week,2026-W20,alpha101/alpha_024,-0.07495,0.6403,19,0
